date,flow_almadale_mean,flow_almadale_max,flow_almadale_min,rain_rangiwahia_total,rain_cheltenham_total,rain_halcombe_total,rain_mangaone_valley_total,rain_rangiwahia_maxhr,rain_cheltenham_maxhr,rain_halcombe_maxhr,rain_mangaone_valley_maxhr,wt_almadale_mean,wt_almadale_max,wt_almadale_min,flow_almadale_mean_lag1,flow_almadale_max_lag1,flow_almadale_min_lag1,rain_rangiwahia_total_lag1,rain_cheltenham_total_lag1,rain_halcombe_total_lag1,rain_mangaone_valley_total_lag1,rain_rangiwahia_maxhr_lag1,rain_cheltenham_maxhr_lag1,rain_halcombe_maxhr_lag1,rain_mangaone_valley_maxhr_lag1,wt_almadale_mean_lag1,wt_almadale_max_lag1,wt_almadale_min_lag1,flow_almadale_mean_lag2,flow_almadale_max_lag2,flow_almadale_min_lag2,rain_rangiwahia_total_lag2,rain_cheltenham_total_lag2,rain_halcombe_total_lag2,rain_mangaone_valley_total_lag2,rain_rangiwahia_maxhr_lag2,rain_cheltenham_maxhr_lag2,rain_halcombe_maxhr_lag2,rain_mangaone_valley_maxhr_lag2,wt_almadale_mean_lag2,wt_almadale_max_lag2,wt_almadale_min_lag2,flow_almadale_mean_lag3,flow_almadale_max_lag3,flow_almadale_min_lag3,rain_rangiwahia_total_lag3,rain_cheltenham_total_lag3,rain_halcombe_total_lag3,rain_mangaone_valley_total_lag3,rain_rangiwahia_maxhr_lag3,rain_cheltenham_maxhr_lag3,rain_halcombe_maxhr_lag3,rain_mangaone_valley_maxhr_lag3,wt_almadale_mean_lag3,wt_almadale_max_lag3,wt_almadale_min_lag3,rain_heavy_count_7d,flow_high_count_7d,ecoli_cfu,label
2005-07-13,1702384.12,26725.2,13828.04,8.62,1.66,0.5,1.06,,,,,7.15,7.7,6.7,1483364.17,20719.2,13970.55,5.39,3.86,3.01,3.7,,,,,6.64,7.4,6.1,1737894.58,22765.42,18366.3,11.86,3.31,2.01,0.0,,,,,7.46,7.8,7.1,2422416.03,58362.77,10248.55,29.66,4.42,3.01,2.64,,,,,8.61,9.7,7.8,0.0,2.0,74.99999999999997,0.0
2005-09-14,147047.81,1735.65,1653.91,0.0,0.0,0.0,0.0,,,,,15.44,20.0,11.8,148899.67,1777.71,1653.91,0.0,0.0,0.0,0.0,,,,,14.32,18.8,10.6,149942.31,1842.3,1674.04,0.0,0.0,0.0,0.0,,,,,13.33,17.6,9.7,151279.57,1842.3,1714.91,0.0,0.0,0.0,0.0,,,,,12.99,16.6,10.0,0.0,0.0,49.99999999999999,0.0
2006-01-18,268599.8,3208.33,2933.06,0.0,0.0,0.0,0.0,,,,,19.96,25.0,15.1,289968.78,3517.81,3157.68,0.0,0.0,0.0,0.0,,,,,19.58,24.4,15.4,319666.01,3890.98,3465.56,0.0,0.0,0.0,0.0,,,,,20.55,24.3,17.9,336564.51,4029.11,3729.45,1.65,0.99,0.52,0.49,,,,,21.61,26.2,18.0,0.0,0.0,49.99999999999999,0.0
2006-02-15,296139.68,3729.45,3157.68,0.0,1.03,0.47,1.1,,,,,20.77,24.7,17.8,356556.08,4418.64,3676.14,0.0,0.0,0.0,0.0,,,,,19.48,23.7,16.5,471190.19,7016.32,4418.64,0.55,0.51,0.0,0.0,,,,,18.41,20.9,16.9,1048702.29,26606.06,7016.32,3.3,1.03,1.42,0.55,,,,,17.94,20.7,14.8,0.0,0.0,40.0,0.0
2006-03-15,182113.16,2242.98,1934.93,0.0,0.0,0.0,0.0,,,,,15.5,20.7,11.0,203741.75,2523.49,2175.32,0.0,0.0,0.0,0.0,,,,,15.1,19.7,11.6,233224.55,2933.06,2452.22,0.0,0.0,0.0,0.0,,,,,16.38,19.4,13.9,281766.4,3702.76,2859.38,0.0,0.0,0.0,0.0,,,,,16.91,21.0,13.8,0.0,0.0,184.99999999999991,0.0
2006-04-12,978500.9,25404.76,9276.34,28.58,11.22,1.51,12.74,,,,,12.66,14.3,11.4,818846.91,11764.24,7780.12,4.76,4.39,14.05,7.14,,,,,12.98,14.5,11.7,573162.7,8173.86,5854.86,5.82,5.37,5.52,2.55,,,,,13.92,14.6,13.2,531620.95,9870.64,4000.0,11.11,7.32,7.53,6.63,,,,,14.44,16.4,12.5,0.0,0.0,2499.9999999999995,1.0
2006-05-08,1108297.18,15608.92,10782.04,0.52,0.0,0.0,0.0,,,,,11.12,11.9,10.4,1119240.09,16997.78,9117.49,12.41,0.55,0.0,0.0,,,,,11.49,12.5,10.8,888068.44,11819.86,9199.91,9.82,0.0,0.0,0.51,,,,,10.67,11.1,10.0,1282000.01,20846.22,11727.9,0.52,0.0,0.0,0.0,,,,,11.34,12.5,10.3,0.0,3.0,19.999999999999996,0.0
2006-06-14,1424540.79,27355.9,10693.84,4.14,1.65,3.82,2.09,,,,,7.29,8.9,5.9,662697.06,15977.41,5730.21,15.51,36.85,22.46,28.71,,,,,9.1,10.1,8.3,515928.05,6274.73,5630.5,2.07,0.55,0.0,0.0,,,,,9.06,10.1,8.3,544114.95,6949.22,5696.89,3.1,0.0,0.0,0.0,,,,,8.38,9.6,7.1,0.0,0.0,159.99999999999994,0.0
2006-07-19,2391521.11,29801.34,25797.23,0.0,0.0,0.0,0.0,,,,,7.55,8.3,6.6,2814519.11,35495.54,29611.83,0.0,0.0,0.0,0.0,,,,,7.28,8.1,6.1,3924884.97,60789.24,35495.54,0.52,1.01,0.0,1.04,,,,,7.87,8.5,7.3,5670475.57,88891.49,46923.21,9.82,1.01,0.96,2.09,,,,,7.48,8.1,7.0,0.0,7.0,110.00000000000004,0.0
2006-08-09,1368611.85,19580.26,10220.59,23.27,10.76,10.52,8.35,,,,,8.95,9.8,8.3,1293748.89,25917.75,11309.09,2.07,5.87,9.08,4.7,,,,,9.5,10.9,8.4,1138749.2,34899.33,6532.25,17.06,15.65,18.64,15.14,,,,,9.17,9.5,8.7,703807.81,9911.3,6861.95,0.0,0.0,0.0,0.0,,,,,9.58,10.3,8.7,0.0,0.0,144.99999999999997,0.0
2006-09-13,488766.31,6105.05,5276.69,1.04,0.49,0.0,0.0,,,,,10.78,12.3,9.0,601154.38,8286.05,5580.92,0.0,0.49,0.0,0.0,,,,,10.66,13.3,8.2,475424.95,8166.24,5013.51,0.52,0.0,0.0,0.0,,,,,10.44,11.9,9.3,425971.75,5078.66,4820.6,4.67,6.36,4.3,3.62,,,,,9.96,10.9,8.5,0.0,0.0,64.99999999999999,0.0
2006-10-11,944309.97,15277.32,8820.24,6.23,3.92,4.44,5.71,,,,,9.83,11.3,8.5,802947.77,10805.12,8494.52,5.19,6.86,3.55,4.15,,,,,11.16,12.3,10.2,883842.54,11687.27,8656.75,0.52,0.0,0.0,0.0,,,,,12.32,14.9,10.2,843132.44,10668.87,8738.34,1.04,0.49,0.0,0.0,,,,,9.2,10.7,7.3,0.0,2.0,110.00000000000004,0.0
2006-11-15,968790.14,12359.16,10043.85,0.0,0.0,0.0,0.52,,,,,16.09,19.1,13.3,1895178.38,39492.8,12310.5,0.0,0.0,0.0,0.0,,,,,12.87,15.9,9.8,2050701.38,27207.14,22531.99,8.37,8.82,6.54,4.67,,,,,11.78,13.1,10.7,2264719.52,29888.21,23299.5,0.52,1.96,0.0,0.52,,,,,12.19,14.6,10.0,0.0,7.0,2600.0,1.0
2006-12-13,692297.28,9120.96,6972.87,0.0,0.0,0.0,0.0,,,,,17.78,21.5,14.5,764154.18,9368.8,7921.62,0.0,0.0,0.0,0.0,,,,,15.37,19.4,11.3,1045522.02,15130.41,9368.8,0.0,0.0,0.0,0.0,,,,,12.43,14.7,9.9,1119076.31,14915.49,8875.78,14.28,3.43,1.4,2.02,,,,,12.98,14.7,11.5,0.0,1.0,129.99999999999997,0.0
2007-01-17,260434.35,3139.69,2856.93,0.0,0.51,0.0,0.0,,,,,21.61,26.51,17.01,305155.33,3817.09,3139.69,0.0,0.0,0.0,0.0,,,,,21.39,25.92,18.23,327988.1,4185.21,3547.53,3.7,0.51,0.49,0.99,,,,,20.9,23.34,18.54,403462.67,5282.18,3938.74,0.0,0.0,0.0,0.0,,,,,20.67,22.45,18.66,0.0,0.0,19.999999999999996,0.0
2007-02-14,159540.18,1920.6,1721.85,0.0,0.0,0.0,0.0,,,,,19.01,24.8,14.1,173353.6,2101.5,1869.14,0.0,0.51,0.0,0.0,,,,,19.2,23.8,15.4,186639.58,2231.2,2075.94,0.0,0.0,0.0,0.0,,,,,19.46,25.11,14.52,200205.06,2390.98,2178.95,0.0,0.51,1.96,0.96,,,,,19.99,23.53,17.32,0.0,0.0,40.0,0.0
2007-03-14,135276.19,2997.42,1114.08,40.2,11.16,3.95,7.66,,,,,18.98,22.48,15.83,96304.57,1144.23,1099.26,0.53,0.51,2.19,0.96,,,,,20.44,23.85,18.02,100573.31,1206.47,1114.08,0.0,0.0,0.0,0.0,,,,,20.3,25.54,15.99,111882.48,1391.04,1190.67,0.0,0.0,0.0,0.0,,,,,19.66,25.51,14.97,0.0,0.0,2149.9999999999995,1.0
2007-04-11,194545.78,2333.61,2175.06,0.0,0.0,0.0,0.0,,,,,14.47,15.9,13.0,217139.12,2663.24,2333.61,0.0,0.0,0.0,0.0,,,,,15.31,18.5,12.5,249405.29,3082.57,2663.24,0.0,0.0,0.0,0.0,,,,,15.75,18.8,13.3,301201.73,3969.34,3082.57,0.0,0.0,0.0,0.0,,,,,15.19,17.4,13.3,0.0,0.0,349.9999999999999,0.0
2007-05-09,175919.91,2149.4,1905.77,0.0,0.49,0.0,0.0,,,,,13.58,15.4,11.7,194924.02,2360.79,2123.95,0.0,0.0,0.4,1.57,,,,,14.48,16.2,13.3,219675.36,2745.82,2360.79,0.0,0.0,0.0,0.52,,,,,13.06,14.2,12.0,250840.5,3082.57,2745.82,0.0,0.0,0.0,0.0,,,,,12.4,13.9,11.0,0.0,0.0,74.99999999999997,0.0
2007-06-13,2716939.48,59670.43,15346.87,2.17,0.54,0.0,0.53,,,,,8.63,9.39,7.88,1609457.22,48010.75,8553.01,8.54,13.5,16.6,12.77,,,,,8.57,9.67,7.55,915452.59,13403.47,8673.49,0.0,2.16,1.01,0.53,,,,,7.31,7.84,6.84,2174904.62,44321.81,13403.47,0.53,2.16,0.5,0.53,,,,,8.3,9.23,7.73,0.0,2.0,85.00000000000001,0.0
2007-07-17,1001746.34,11924.62,11264.18,0.0,0.0,0.0,0.0,,,,,5.99,7.0,4.8,1048917.08,12505.75,11686.58,0.0,0.0,0.0,0.0,,,,,5.37,6.5,4.0,1153422.92,14384.95,12261.92,0.0,0.0,0.0,0.53,,,,,5.7,6.6,4.5,1423918.06,19384.62,14384.95,2.44,0.54,0.0,0.0,,,,,6.71,7.9,6.0,0.0,2.0,245.0000000000001,0.0
2007-08-21,1190577.73,14524.46,12138.34,3.74,0.0,2.75,0.0,,,,,8.83,9.1,8.5,1704765.32,27713.15,14470.95,2.14,3.37,1.84,2.91,,,,,8.93,9.4,8.4,1473718.62,19458.19,15554.95,13.35,9.64,16.98,17.44,,,,,9.02,9.6,8.5,1004658.39,15885.82,10188.58,1.6,6.75,5.97,5.81,,,,,8.09,8.8,7.7,0.0,2.0,40.0,0.0
2007-09-18,661967.58,9058.79,6624.87,0.0,0.48,0.46,0.0,,,,,12.26,13.8,10.7,575273.39,7289.98,6301.41,7.48,1.93,1.39,4.03,,,,,12.13,13.5,10.5,609461.76,7935.53,6141.95,2.14,1.93,0.46,4.54,,,,,12.32,14.1,10.8,566033.35,6954.4,6181.67,0.53,0.48,0.0,0.0,,,,,11.32,12.8,9.8,0.0,0.0,175.00000000000006,0.0
2007-10-16,1488038.0,22502.6,14739.22,12.82,10.61,13.46,8.16,,,,,9.65,10.82,8.33,1233155.81,20352.0,10809.48,17.09,9.64,6.03,6.35,,,,,11.94,12.75,10.04,1632510.37,26106.68,11888.26,0.53,0.0,0.46,0.0,,,,,11.42,13.17,9.38,923290.32,25725.88,7804.72,20.29,7.23,6.96,6.35,,,,,13.33,14.72,11.49,0.0,1.0,3249.9999999999973,1.0
2007-11-20,456642.38,5767.22,4799.82,0.0,0.0,0.0,0.0,,,,,18.09,22.8,13.4,574700.33,7456.23,5767.22,0.0,0.0,0.0,0.0,,,,,16.74,21.3,12.3,909284.96,15323.38,7456.23,0.0,0.0,0.0,0.0,,,,,14.66,19.0,10.4,1110240.46,25403.52,6754.06,7.48,9.29,15.31,16.33,,,,,13.51,16.3,11.6,0.0,0.0,49.99999999999999,0.0
2007-12-18,124713.21,1500.0,1340.75,0.0,0.0,0.0,0.0,,,,,21.09,29.1,16.8,132945.49,1593.09,1481.74,0.0,0.0,0.0,0.0,,,,,21.25,30.7,16.8,138390.28,1709.35,1555.44,0.0,0.0,0.0,0.0,,,,,21.16,28.2,17.3,142774.32,1709.35,1574.19,0.0,0.0,0.0,0.0,,,,,21.96,30.8,16.8,0.0,0.0,110.00000000000004,0.0
2008-01-22,104877.82,1290.23,1161.76,0.0,0.0,0.0,0.0,,,,,23.56,26.3,20.6,101254.55,1273.67,1071.39,0.0,0.0,0.0,0.0,,,,,20.91,25.7,16.2,97622.8,1177.32,1071.39,0.0,0.0,0.0,0.0,,,,,20.64,23.6,18.2,103671.53,1257.26,1100.95,0.0,0.0,0.0,0.0,,,,,23.54,27.8,20.3,0.0,0.0,540.0000000000002,1.0
2008-02-19,267635.47,3485.75,2664.34,0.3,0.0,0.0,0.0,,,,,19.62,22.6,17.5,303283.29,4835.79,2864.43,1.59,1.01,0.0,0.0,,,,,18.92,21.8,16.8,477273.4,10373.36,1729.22,8.04,6.07,10.27,8.82,,,,,17.92,20.1,16.1,129429.09,1729.22,1410.1,11.02,7.08,6.36,4.41,,,,,20.16,22.4,18.2,0.0,0.0,49.99999999999999,0.0
2008-03-18,109789.54,1296.36,1193.55,0.03,0.0,0.0,0.0,,,,,17.13,21.76,13.18,117745.79,1403.21,1296.36,0.03,0.0,0.0,0.0,,,,,17.34,20.09,15.22,125731.14,1514.4,1403.21,0.03,0.0,0.0,0.0,,,,,17.86,21.72,14.37,130357.8,1558.08,1430.55,0.03,0.0,0.0,0.0,,,,,18.09,20.97,15.81,0.0,0.0,275.0000000000001,0.0
2008-04-15,91940.8,1131.33,1035.06,2.9,4.5,7.36,7.8,,,,,15.21,16.9,13.2,96408.04,1206.18,1058.75,0.0,0.0,0.0,0.0,,,,,15.01,17.6,12.3,104893.76,1283.29,1156.03,0.0,0.0,0.0,0.0,,,,,15.25,18.3,12.5,123117.83,1572.79,1283.29,0.0,0.0,0.0,0.0,,,,,14.93,18.2,12.0,0.0,0.0,570.0000000000002,1.0
2008-05-20,232675.9,2858.79,2233.24,0.0,0.0,0.0,0.0,,,,,8.71,10.2,7.0,258891.1,3179.78,2814.81,0.0,0.0,0.0,0.0,,,,,9.21,10.9,7.6,292368.33,3626.34,3179.78,0.97,0.0,0.0,0.0,,,,,8.94,10.3,7.2,340078.11,4334.65,3600.53,0.0,0.0,0.0,0.0,,,,,9.37,10.9,7.6,0.0,0.0,132.3,0.0
2008-06-17,260865.95,3132.51,2903.23,0.0,0.0,0.0,0.0,,,,2.87,9.14,10.4,7.4,285919.91,3498.47,3132.51,0.0,0.0,0.0,0.0,,,,0.0,10.19,11.7,9.1,312801.71,3704.47,3473.25,0.0,0.0,0.0,0.0,,,,0.0,10.87,12.0,9.9,334308.66,4054.69,3678.31,0.97,0.0,0.0,0.0,,,,0.0,10.5,11.6,9.5,0.0,0.0,130.99999999999994,0.0
2008-07-16,919591.19,12289.28,9132.66,0.0,0.0,0.0,0.0,0.0,,,0.0,8.1,9.1,7.4,1321260.02,19439.84,12289.28,0.0,0.0,0.48,0.0,,,,0.0,7.42,8.1,6.3,2562654.96,54534.46,19439.84,1.11,0.0,0.48,0.0,,,,0.0,7.77,9.2,6.7,2649224.14,57961.84,10805.78,14.37,18.88,22.13,0.0,,,,0.0,8.47,8.8,7.4,0.0,2.0,12.599999999999996,0.0
2008-08-07,1849357.15,23789.12,20181.59,1.57,0.0,0.0,0.0,0.49,,,0.5,8.16,9.4,6.9,2339097.85,29428.46,23732.42,16.18,3.48,0.0,0.59,0.52,,,0.0,8.16,9.1,7.5,2075920.39,28703.61,22106.88,9.92,4.47,1.44,1.76,5.89,,,0.5,8.88,9.8,8.1,2275797.34,28721.29,24294.42,1.57,5.96,3.85,4.1,1.57,,,0.5,8.96,9.7,8.3,0.0,7.0,101.89999999999999,0.0
2008-09-04,673438.95,8012.16,7345.62,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.13,11.61,8.41,731615.34,8842.16,7967.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,10.24,12.52,8.02,823998.94,10144.34,8842.16,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.65,11.82,7.33,943309.65,11621.83,10144.34,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.15,11.23,7.14,0.0,2.0,14.5,0.0
2008-10-09,3029290.9,70183.52,22116.22,9.41,1.55,4.81,0.0,3.14,8.0,,1.0,11.01,12.5,9.4,1576150.12,28623.34,14173.71,21.97,30.05,23.08,24.35,1.6,0.79,,0.0,12.1,12.9,11.4,2168060.23,51151.64,15631.71,3.14,0.6,0.0,0.0,7.76,9.29,,7.37,10.79,12.5,9.0,2485081.15,80156.82,4411.18,25.11,39.48,41.36,43.04,1.05,1.0,,0.0,12.78,14.5,10.2,0.0,3.0,1732.8999999999996,1.0
2008-11-06,464029.24,6920.51,4921.7,12.14,12.38,5.62,8.38,1.75,2.0,,5.01,13.93,15.2,11.6,468981.8,5915.89,4921.7,0.58,0.0,0.43,0.49,2.01,5.0,,4.5,14.56,16.6,13.0,599624.47,9016.46,5874.09,0.0,0.0,0.0,0.0,0.0,0.0,,0.48,13.49,14.9,11.5,888836.77,19877.46,5346.11,1.0,0.0,0.43,0.0,0.0,0.0,,0.0,13.73,16.8,10.8,0.0,0.0,1299.6999999999996,1.0
2008-12-04,581968.07,11433.25,4207.51,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.73,21.9,15.9,500356.13,11433.25,2697.94,0.0,6.95,4.75,4.93,0.0,0.0,,0.0,18.38,20.2,17.0,213669.4,2697.94,2401.18,13.43,10.3,6.91,6.91,0.0,1.15,,1.0,20.3,21.8,18.7,244587.03,3209.55,2521.36,0.0,0.0,0.0,0.0,7.8,6.1,,3.12,21.33,26.1,17.0,0.0,0.0,142.00000000000003,0.0
2009-01-15,233819.46,2890.43,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.31,24.5,16.4,296931.36,4029.01,2890.43,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.28,24.2,16.9,409330.09,5684.25,4029.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,19.51,23.5,15.7,277522.74,5858.6,2075.71,3.77,6.26,6.48,4.93,0.0,0.0,,0.0,17.57,18.5,16.9,0.0,0.0,31.0,0.0
2009-02-12,2003317.28,71029.74,9946.89,3.16,1.3,1.16,1.09,6.76,10.73,,8.38,20.38,22.9,18.2,253786.56,13006.99,987.86,46.99,48.99,51.74,37.47,1.05,0.52,,0.5,22.03,22.8,21.2,81266.27,987.86,916.58,8.24,4.76,6.96,3.8,14.85,13.34,,6.98,23.75,27.2,21.3,85594.23,1024.82,940.05,0.0,0.0,0.0,0.0,4.23,2.65,,2.5,23.69,28.5,20.1,2.0,0.0,1300.0,1.0
2009-03-05,430080.3,5207.4,4785.84,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,18.07,22.1,14.1,499009.99,6823.85,4978.04,0.0,0.0,0.0,0.54,0.0,0.0,,0.0,17.3,18.8,16.2,756262.68,10675.46,6823.85,0.0,0.0,0.0,0.0,0.0,0.5,,0.5,18.22,20.6,16.6,1150647.1,20816.01,4659.97,0.66,16.57,4.64,5.97,0.0,0.0,,0.0,17.43,19.5,15.4,0.0,0.0,90.99999999999997,0.0
2009-04-23,219276.59,3118.92,2182.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.07,13.7,8.6,192149.32,3694.35,1485.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,14.5,10.8,129690.83,1528.3,1485.5,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,14.8,12.2,131537.17,1542.54,1500.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,14.31,16.4,12.1,0.0,0.0,115.00000000000001,0.0
2009-05-07,290297.1,4079.03,2981.11,10.73,12.8,5.36,6.52,0.51,0.45,0.36,0.5,10.86,11.8,10.1,349588.98,5095.04,3237.65,4.09,0.0,0.61,1.09,2.32,3.0,1.41,1.5,10.41,12.1,8.6,475662.52,6187.3,3856.77,0.66,0.0,0.0,0.0,2.04,0.5,1.0,0.5,10.87,11.9,9.8,384879.77,5063.19,2762.74,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,10.88,12.2,9.6,1.0,0.0,548.0000000000002,1.0
2009-06-11,442160.75,5298.04,4999.41,2.04,11.64,9.73,8.68,0.0,0.5,0.5,0.0,7.56,8.7,6.6,470174.86,5819.56,5130.81,1.02,0.0,1.34,1.16,1.53,6.84,6.16,4.29,5.59,6.9,4.4,567771.14,7694.93,5783.86,0.0,0.0,0.0,0.0,0.51,0.5,1.0,0.5,4.63,5.7,3.3,953012.04,15006.77,7694.93,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,7.4,4.8,0.0,0.0,55.000000000000014,0.0
2009-07-09,1528013.48,21162.62,14616.2,10.7,5.72,5.84,8.68,0.45,0.0,0.0,0.0,7.21,7.8,6.4,1304157.08,16974.95,13937.48,9.23,0.0,0.0,2.89,3.6,2.0,2.56,2.5,6.87,7.9,6.0,1765792.05,23491.13,16974.95,1.51,1.86,3.66,5.54,1.83,0.5,0.0,1.0,7.23,8.0,6.7,1632760.07,22717.92,16780.24,7.18,25.87,30.77,18.18,0.51,0.5,2.1,1.25,7.15,7.7,6.7,0.0,6.0,46.699999999999996,0.0
2009-08-06,1008697.62,13015.48,10582.55,1.53,0.0,0.0,0.0,1.53,0.5,0.0,0.0,7.97,9.2,6.8,1104435.93,14023.91,11175.38,3.58,3.73,2.19,2.89,1.02,1.0,0.0,0.5,7.75,9.0,6.6,1242101.35,15892.75,13278.36,0.0,0.0,0.0,0.0,1.53,2.5,1.35,1.5,7.77,9.1,6.7,2019627.81,48936.79,14401.93,9.2,8.45,5.24,5.21,0.51,0.0,0.0,0.0,7.45,8.8,6.4,0.0,2.0,13.0,0.0
2009-09-10,371811.64,4468.76,4139.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.71,12.6,6.7,402205.46,4848.01,4438.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38,12.1,6.5,438533.5,5282.73,4815.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27,12.1,6.4,477729.41,5778.65,5248.41,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.65,11.3,5.8,0.0,0.0,6.0,0.0
2009-10-15,1383673.44,17785.48,13702.68,12.71,9.29,5.73,6.48,3.03,5.5,3.56,2.61,10.94,11.8,9.5,1556054.31,24821.58,13702.68,0.0,0.0,0.0,0.0,5.45,6.01,3.15,3.51,11.18,12.9,9.2,1421833.05,19210.8,13225.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08,12.5,9.5,1324135.81,18256.02,13225.64,1.82,0.0,0.0,0.54,0.0,0.0,0.0,0.0,9.77,12.8,7.0,0.0,3.0,487.3999999999998,0.0
2009-11-05,661815.18,8306.95,7027.14,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,14.56,16.1,12.8,742093.79,8881.18,8264.08,4.24,2.09,4.95,3.78,0.0,0.0,0.0,0.0,14.29,16.6,12.4,763384.36,9297.11,8350.01,3.03,3.94,1.69,1.08,1.21,1.0,1.93,1.0,13.31,14.5,12.3,889644.31,10983.1,9297.11,0.0,0.0,0.0,0.0,0.61,1.42,0.99,0.5,13.54,16.7,10.7,0.0,0.0,46.0,0.0
2009-12-10,582992.83,7252.63,6224.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,21.2,14.9,706396.94,9391.58,7252.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.45,19.8,13.4,847480.18,12927.71,8221.39,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,16.46,18.9,14.6,831078.75,10611.19,8524.1,8.47,1.78,0.0,1.62,0.61,0.0,0.0,0.5,16.65,19.0,13.9,0.0,2.0,119.99999999999997,0.0
2010-01-21,296767.7,3637.96,3228.73,0.0,2.01,0.0,6.48,15.45,1.5,2.0,2.34,21.86,25.3,18.7,351060.29,4649.51,3637.96,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,20.92,24.4,17.6,512779.78,6990.21,4649.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.06,23.6,15.0,728987.81,10983.1,6953.47,1.03,0.5,0.0,0.54,0.0,0.0,0.0,0.0,16.71,19.7,13.9,0.0,0.0,139.99999999999994,0.0
2010-02-04,1556254.07,22723.41,14385.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,21.4,15.5,3853214.14,88651.7,22723.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.27,19.3,13.5,10529372.11,183974.41,86148.39,1.55,2.52,0.0,5.65,0.0,0.0,0.0,0.0,15.37,17.4,13.9,2906462.52,152139.75,7101.56,18.54,9.46,0.0,16.5,1.03,1.23,0.5,2.48,18.12,20.9,14.9,0.0,3.0,135.00000000000003,0.0
2010-03-18,163008.41,2050.4,1753.41,7.01,3.02,0.0,0.87,0.0,0.0,0.0,0.0,15.7,17.1,13.4,159426.16,1897.56,1770.95,0.0,0.0,0.0,0.0,4.37,1.0,0.5,0.5,18.81,22.0,17.1,170312.1,2070.11,1860.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59,21.6,16.3,185884.24,2317.29,2011.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.96,21.0,13.2,0.0,0.0,219.00000000000003,0.0
2010-04-15,144824.21,1736.0,1587.54,5.34,2.52,6.82,2.61,0.54,0.5,0.0,0.0,15.77,17.8,14.5,143724.99,1719.02,1603.56,0.0,0.0,0.0,0.0,1.62,1.0,3.5,0.91,14.93,17.3,12.4,153133.34,1860.71,1685.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94,16.9,11.1,169985.47,2109.95,1824.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39,16.5,10.5,0.0,0.0,90.99999999999997,0.0
2010-05-06,233334.46,3072.03,2295.95,0.0,0.98,0.6,0.0,0.0,0.0,0.0,0.0,10.95,12.6,8.9,202666.31,2677.28,2232.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.86,14.6,11.6,223957.15,3046.34,2295.95,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.19,12.4,10.1,259604.06,3149.91,2150.33,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,12.29,13.7,10.8,0.0,0.0,34.00000000000001,0.0
2010-06-17,755441.68,10126.82,7735.85,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.94,8.1,5.9,965098.74,12170.11,10126.82,6.15,0.0,0.0,1.04,0.53,0.0,0.0,0.0,6.93,7.7,6.3,1015038.08,13610.97,10305.46,6.16,4.01,5.18,5.21,3.0,0.0,0.0,1.0,6.97,7.9,6.0,1159198.74,17799.67,11407.17,5.13,3.91,1.87,2.08,2.37,2.78,2.78,2.0,8.2,9.0,7.4,0.0,0.0,36.99999999999999,0.0
